3.992941003969376e-05,1.178244886417193e-05,1.8328253788711893e-05,1.8982834281165885e-05,3.469276610006179e-05,2.7492380683067833e-05,2.8146961175521835e-05,5.302101988877368e-05,6.938553220012358e-05,2.9456122160429823e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.164126894355947e-06,1.3091609849079922e-06,3.927482954723976e-06,7.200385416993957e-06,8.509546401901949e-06,2.618321969815984e-05,1.309160984907992e-05,2.618321969815984e-05,9.164126894355947e-06,3.0110702652883822e-05,1.0
2.563116749967961e-05,4.784484599940194e-05,3.1611773249604855e-05,4.100986799948738e-05,4.4854543124439325e-05,3.0330214874620873e-05,3.203895937459951e-05,4.699047374941261e-05,3.8019565124524755e-05,1.6233072749797084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.689350249903882e-06,8.543722499893202e-07,1.7087444999786405e-06,1.2815583749839805e-06,3.417488999957281e-06,5.9806057499252424e-06,5.126233499935922e-06,8.116536374898542e-06,2.563116749967961e-06,8.543722499893203e-06,1.0
6.168425190593883e-05,2.50918990803819e-05,2.50918990803819e-05,1.67279327202546e-05,4.18198318006365e-05,2.404640328536599e-05,4.600181498070015e-05,7.318470565111387e-05,0.00010141309211654352,0.00012859598278695721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.450136123552511e-05,4.18198318006365e-06,0.0,2.090991590031825e-06,1.1500453745175037e-05,6.377524349597067e-05,7.3184705651113875e-06,4.809280657073198e-05,1.4636941130222775e-05,6.586623508600249e-05,1.0
1.1070960427959046e-05,4.428384171183618e-06,1.1070960427959046e-05,7.380640285306032e-06,2.9522561141224123e-06,0.0,1.4761280570612061e-06,7.380640285306031e-07,7.380640285306031e-07,0.0008148226874977858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008148226874977858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.165409184648659e-05,1.6504451486343743e-05,2.357778783763392e-05,2.2791861576379457e-05,4.165409184648659e-05,2.4363714098888386e-05,4.401187063024999e-05,5.02992807202857e-05,7.937855238670087e-05,8.488003621548212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574820180071425e-05,3.1437050450178564e-06,7.859262612544641e-06,3.9296313062723206e-06,9.431115135053569e-06,6.75896584678839e-05,1.3360746441325888e-05,4.872742819777677e-05,7.859262612544641e-06,3.851038680146874e-05,1.0
1.9288499845692003e-05,5.84499995324e-06,9.351999925184e-06,1.9872999841016e-05,2.4548999803608003e-05,2.5133499798932003e-05,2.8055999775552004e-05,4.2668499658652004e-05,0.000129174498966604,8.76749992986e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675999962592e-06,2.337999981296e-06,4.091499967268e-06,5.84499995324e-06,5.84499995324e-06,9.936499920508e-06,8.76749992986e-06,8.182999934536e-06,7.5984999392120006e-06,1.5196999878424001e-05,1.0
8.531083857141881e-06,1.0806039552379717e-05,4.0380463590471576e-05,4.0380463590471576e-05,6.938614870475398e-05,4.379289713332833e-05,2.6730729419044564e-05,3.58305521999959e-05,8.189840502856208e-05,5.118650314285129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.445577372380673e-05,5.687389238094588e-07,2.274955695237835e-06,2.843694619047294e-06,3.412433542856753e-06,1.0806039552379717e-05,4.54991139047567e-06,1.1374778476189177e-05,6.256128161904047e-06,1.3649734171427013e-05,1.0
3.5180170999893246e-05,2.486874156889005e-05,2.1229413534418337e-05,3.0327733620597623e-05,4.3065381741248626e-05,3.57867256723052e-05,4.73112644481323e-05,5.519647518948768e-05,6.732756863772672e-05,1.8196640172358575e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245882706883667e-06,5.458992051707573e-06,6.672101396531477e-06,1.0311429431003193e-05,1.5163866810298811e-05,1.698353082753467e-05,1.6376976155122717e-05,1.880319484477053e-05,1.5770421482710766e-05,2.5475296241302003e-05,1.0
5.536068594104309e-07,1.7161812641723357e-05,1.937624007936508e-05,2.3805094954648524e-05,1.0518530328798186e-05,1.1072137188208617e-06,0.0,5.536068594104309e-07,2.2144274376417234e-06,0.0006560241284013606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065547052154195,0.0,0.0,0.0,0.0,5.536068594104309e-07,0.0,5.536068594104309e-07,0.0,0.0,1.0
1.0575715513252693e-05,2.0490448806927093e-05,3.3710093198492964e-05,5.4200542005420054e-05,6.345429307951616e-05,3.767598651596272e-05,1.916848436777051e-05,2.8422235441866612e-05,6.213232864035958e-05,0.00024786833234186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024786833234186,0.0,1.3219644391565866e-06,5.2878577566263464e-06,6.609822195782933e-07,2.6439288783131732e-06,1.3219644391565866e-06,4.626875537048054e-06,1.3219644391565866e-06,2.6439288783131732e-06,1.0
1.4829554493220196e-05,2.8310967668874922e-05,3.302946228035408e-05,3.90960982093987e-05,5.6621935337749844e-05,4.785901677357427e-05,3.4377603597919544e-05,5.594786467896711e-05,0.00011661422396941336,5.6621935337749844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459972336140164e-05,1.3481413175654725e-06,2.0222119763482086e-06,2.0222119763482086e-06,2.0222119763482086e-06,4.718494611479154e-06,6.066635929044626e-06,4.044423952696417e-06,6.066635929044626e-06,8.088847905392834e-06,1.0
2.5567974285923004e-05,1.899335232668566e-05,1.826283877565929e-05,1.7532325224632917e-05,2.775951493900212e-05,4.529184016363504e-05,4.236978595952955e-05,5.771057053108335e-05,8.98531667762437e-05,8.766162612316459e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1135948571846014e-06,1.4610271020527432e-06,2.1915406530791147e-06,9.49667616334283e-06,6.574621959237344e-06,1.6801811673606545e-05,8.035649061290087e-06,1.899335232668566e-05,2.1915406530791147e-05,1.2418730367448316e-05,1.0
3.652567755131858e-06,4.383081306158229e-05,5.3327489224925124e-05,8.400905836803273e-05,8.254803126597998e-05,4.748338081671415e-05,1.0227189714369203e-05,1.7532325224632917e-05,3.5064650449265835e-05,0.00040397399371758344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040397399371758344,0.0,7.305135510263716e-07,7.305135510263716e-07,1.4610271020527432e-06,2.1915406530791147e-06,0.0,7.305135510263716e-07,1.4610271020527432e-06,2.1915406530791147e-06,1.0
4.166032293567419e-05,5.074984793982128e-05,4.923492710579677e-05,4.6962545854759995e-05,7.726096253525032e-05,3.484317918256387e-05,5.529461044189484e-05,7.953334378628709e-05,7.120127919915225e-05,2.4238733344392255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.089525004147095e-06,1.514920834024516e-06,4.544762502073548e-06,5.302222919085807e-06,4.544762502073548e-06,1.3634287506220642e-05,6.059683336098064e-06,2.196635209335548e-05,9.089525004147095e-06,2.272381251036774e-05,1.0
4.4135301179295245e-05,3.57986331787617e-05,3.8250594355389213e-05,4.070255553201673e-05,3.3346672002134185e-05,2.697157294290265e-05,3.8250594355389213e-05,5.39431458858053e-05,5.639510706243282e-05,3.3346672002134185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422137482443958e-05,4.903922353255028e-07,1.961568941302011e-06,5.884706823906033e-06,7.846275765208045e-06,2.4029219530949635e-05,9.317452471184553e-06,2.4029219530949635e-05,1.1279021412486562e-05,1.618294376574159e-05,1.0
4.949303899442328e-05,3.4264411611523805e-05,3.121868613494391e-05,2.7411529289219043e-05,3.274154887323386e-05,2.5127235181784124e-05,4.8731607625278304e-05,4.949303899442328e-05,6.852882322304761e-05,1.294433327546455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6143136914497346e-06,1.522862738289947e-06,6.852882322304761e-06,4.568588214869841e-06,4.568588214869841e-06,2.2842941074349205e-05,9.898607798884655e-06,2.1320078336059257e-05,1.3705764644609522e-05,2.1320078336059257e-05,1.0
7.631082926978168e-06,3.370394959415357e-05,4.8966115448109906e-05,3.561172032589811e-05,5.850496910683262e-05,4.5150573984620826e-05,8.267006504226347e-06,1.3354395122211794e-05,2.1621401626438143e-05,0.000433063956106011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000433063956106011,0.0,0.0,0.0,1.2718471544963613e-06,1.2718471544963613e-06,1.2718471544963613e-06,1.2718471544963613e-06,6.359235772481807e-07,0.0,1.0
9.890702531395171e-06,4.112449999895888e-05,2.186365822729459e-05,4.89329493658498e-05,4.89329493658498e-05,4.1645063290084936e-05,3.435717721432007e-05,5.6741398732740725e-05,5.778252531499284e-05,0.00014419603164191907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010931829113647296,5.205632911260617e-07,0.0,5.205632911260617e-07,4.164506329008493e-06,1.6137462024907914e-05,2.6028164556303085e-06,2.0301968353916405e-05,2.6028164556303085e-06,1.4055208860403665e-05,1.0
3.215020576131687e-05,1.547972869989331e-05,1.7861225422953816e-05,2.0242722146014327e-05,3.869932174973327e-05,2.5601089772900472e-05,3.9294695930498396e-05,5.477442463039171e-05,7.918476604176193e-05,7.084952751105015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861225422953816e-05,1.7861225422953817e-06,4.167619265355891e-06,8.335238530711781e-06,5.358367626886145e-06,4.2271566834324035e-05,6.549115988416399e-06,4.346231519585429e-05,1.1907483615302545e-05,3.2745579942082e-05,1.0
0.0,0.0,1.0146021542032938e-06,1.0146021542032938e-06,1.0146021542032938e-06,0.0,1.0146021542032938e-06,5.073010771016469e-07,0.0,0.0007076850025567974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007076850025567974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2343323033061413e-05,1.7874658426449134e-05,1.8433241502275668e-05,2.178473995723488e-05,3.0163486094632908e-05,1.8433241502275668e-05,3.5190733777071724e-05,6.926430140249039e-05,0.00013014985666758274,1.3964576895663385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7929153791326767e-06,3.3514984549592124e-06,2.2343323033061418e-06,6.702996909918425e-06,7.261579985744959e-06,1.675749227479606e-05,1.2847410744010313e-05,1.1730244592357244e-05,1.8433241502275668e-05,1.6198909198969526e-05,1.0
2.2234240730725316e-05,1.682591190433267e-05,1.6224986479177932e-05,1.6224986479177932e-05,3.0046271257736914e-05,2.82434949822727e-05,3.845922720990325e-05,5.2280511988462234e-05,9.013881377321075e-05,1.742683732948741e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206477976083168e-06,2.403701700618953e-06,6.009254251547383e-06,4.807403401237906e-06,7.812030527011597e-06,2.403701700618953e-05,8.412955952166335e-06,2.2835166155880054e-05,1.3220359353404242e-05,1.382128477855898e-05,1.0
2.3755958251150557e-05,4.044933431952663e-05,2.8892381656804732e-05,3.531291091387245e-05,3.274469921104536e-05,2.9534434582511506e-05,4.301754602235371e-05,4.6869863576594344e-05,7.126787475345167e-05,1.1556952662721895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.852317554240631e-06,0.0,1.9261587771203157e-06,3.852317554240631e-06,1.9261587771203157e-06,3.852317554240631e-06,9.630793885601578e-06,5.136423405654174e-06,6.420529257067718e-06,9.630793885601578e-06,1.0
5.2113155901065775e-06,4.625042586219588e-05,2.996506464311282e-05,2.019384791166299e-05,4.8856083657249166e-05,5.2113155901065775e-06,3.257072243816611e-06,7.816973385159867e-06,5.2113155901065775e-06,0.0006038611940035998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005856215894382267,1.9542433462899667e-06,0.0,6.514144487633222e-07,0.0,6.514144487633222e-06,1.9542433462899667e-06,5.2113155901065775e-06,0.0,6.514144487633222e-06,1.0
3.8422776518014615e-05,3.401360544217687e-05,3.464348702443941e-05,3.149407911312673e-05,3.653313177122701e-05,3.27538422776518e-05,4.598135550516503e-05,6.046863189720333e-05,7.558578987150416e-05,1.1337868480725624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.779289493575208e-06,1.889644746787604e-06,1.889644746787604e-06,3.779289493575208e-06,8.818342151675486e-06,1.4487276392038297e-05,1.1337868480725624e-05,1.5117157974300832e-05,1.3227513227513228e-05,1.1337868480725624e-05,1.0
3.347872666054484e-05,2.0724926027956332e-05,2.0724926027956332e-05,1.8732144679114375e-05,3.0290276502397712e-05,2.6703270074482196e-05,3.188450158147128e-05,5.221087133965922e-05,6.297189062340577e-05,1.75364758698092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3769003162942565e-06,3.5870064279155188e-06,6.3769003162942565e-06,4.782675237220692e-06,7.97112539536782e-06,1.7935032139577593e-05,8.36968166513621e-06,1.2753800632588513e-05,9.963906744209776e-06,1.8732144679114375e-05,1.0
1.4429822224590192e-05,3.9219516815552836e-05,1.0729867808028605e-05,2.441969914930648e-05,2.0719744732744894e-05,2.2199726499369526e-05,2.8489649007524227e-05,3.107961709911734e-05,4.1069494023833624e-05,7.17791156812948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.029913391467016e-05,3.699954416561588e-07,7.399908833123176e-07,7.399908833123176e-07,0.0,2.219972649936953e-06,1.8499772082807942e-06,1.8499772082807942e-06,1.8499772082807942e-06,3.6999544165615883e-06,1.0
3.5410482300743724e-05,2.9924351240065113e-05,2.8428133678061858e-05,3.0423090427399533e-05,2.9425612052730696e-05,3.191930798940279e-05,4.438778767276326e-05,4.738022279676977e-05,5.63575281687893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9924351240065114e-06,4.4886526860097676e-06,2.493695936672093e-06,4.4886526860097676e-06,8.478566184685116e-06,9.476044559353952e-06,1.2468479683360464e-05,9.476044559353952e-06,5.984870248013023e-06,1.0
1.0946817623281691e-05,6.568090573969015e-05,2.5542574454323947e-05,8.02766625707324e-05,5.199738371058804e-05,3.010374846402465e-05,2.4630339652383807e-05,1.3683522029102116e-05,1.7332461236862678e-05,0.0005519020551737853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473408811640845,0.0,9.12234801940141e-07,9.12234801940141e-07,0.0,4.561174009700705e-06,9.12234801940141e-07,9.12234801940141e-07,0.0,4.561174009700705e-06,1.0
1.7630906638093223e-05,5.061776421904183e-05,4.663659175237562e-05,2.388703479999727e-05,2.843694619047294e-05,1.93371234095216e-05,2.1043340180949976e-05,2.445577372380673e-05,4.379289713332833e-05,0.0003213374919523442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003128064080952024,0.0,0.0,1.1374778476189176e-06,1.1374778476189176e-06,6.256128161904047e-06,1.7062167714283766e-06,6.256128161904047e-06,2.843694619047294e-06,6.256128161904047e-06,1.0
8.310209272748295e-05,0.0001138137356919875,0.00012645970632443057,0.00011923343739160597,9.394149612671984e-05,4.877731529656608e-05,3.2518210197710714e-05,7.04561220950399e-05,4.3357613596947624e-05,0.0003053098624118395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027459821944733495,0.0,0.0,1.8065672332061511e-06,3.6131344664123022e-06,2.8905075731298418e-05,7.2262689328246045e-06,3.974447913053533e-05,0.0,1.9872239565267664e-05,1.0
3.1172710958911154e-05,2.1853034486659363e-05,2.988723834204884e-05,2.0888930024012626e-05,3.0208606496264417e-05,2.570945233724631e-05,3.1172710958911154e-05,5.013343205763031e-05,6.973688946478062e-05,2.1853034486659363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.141890467449262e-06,9.641044626467367e-07,4.820522313233684e-06,4.499154159018104e-06,3.535049696371368e-06,1.1569253551760839e-05,6.105994930095999e-06,1.3818830631269894e-05,6.427363084311578e-06,1.6711144019210104e-05,1.0
1.9180563695455273e-05,2.5810882009933638e-05,2.0601346191414922e-05,2.4390099513973988e-05,3.12572149111123e-05,1.5865404538216088e-05,1.70493899515158e-05,3.2677997407071945e-05,5.967286483030529e-05,3.480917115101142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468141912491638e-05,1.1839854132997081e-06,1.8943766612795331e-06,2.6047679092593577e-06,3.5519562398991244e-06,1.444462204225644e-05,4.972738735858774e-06,1.5391810372896207e-05,6.393521231818424e-06,1.894376661279533e-05,1.0
4.5481327754593667e-07,9.323672189691702e-06,6.139979246870146e-06,8.641452273372798e-06,1.0233298744783575e-05,1.5918464714107786e-06,1.5918464714107786e-06,9.096265550918733e-07,9.096265550918733e-07,0.0004345740866951425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004345740866951425,0.0,0.0,0.0,0.0,0.0,0.0,2.2740663877296834e-07,0.0,0.0,1.0
3.450281239490672e-05,3.4087115860028325e-05,1.9953433674162923e-05,2.8267364371730805e-05,3.741268813905548e-05,2.7851667836852414e-05,3.741268813905548e-05,3.367141932514993e-05,5.1962066859799274e-05,7.89823416268949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.281674309247461e-05,8.313930697567884e-07,1.6627861395135768e-06,2.078482674391971e-06,2.4941792092703653e-06,2.5357488627582045e-05,5.819751488297519e-06,3.0761543581001174e-05,2.9098757441487593e-06,1.5796468325378978e-05,1.0
2.281812331377936e-05,1.9724140491571992e-05,2.3204871166555283e-05,2.2044627608227518e-05,2.7072349694314498e-05,2.861934110541818e-05,4.060852454147174e-05,5.06639687136457e-05,6.922786564688994e-05,2.70723496943145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602435583277642e-06,2.3204871166555284e-06,5.4144699388629e-06,1.0055444172173955e-05,1.0055444172173955e-05,1.5469914111036855e-05,1.4696418405485012e-05,1.5083166258260935e-05,1.7790401227692384e-05,1.4696418405485012e-05,1.0
2.6679630158541596e-05,1.628861630732013e-05,1.9377836641467054e-05,1.7131130943905657e-05,2.7241306582931943e-05,1.8816160217076704e-05,2.6679630158541596e-05,3.313890903903061e-05,5.9537700985377034e-05,2.5837115521956073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.863469941464892e-06,1.965867485366223e-06,3.3700585463420966e-06,6.459278880489018e-06,6.178440668293843e-06,1.9377836641467054e-05,8.705984578050415e-06,2.4152086248785022e-05,8.705984578050415e-06,2.1343704126833278e-05,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007993605115907274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007993605115907274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4975796748649935e-05,1.6534013008452694e-05,1.9713630894693596e-05,2.225732520368632e-05,4.5786497561869004e-05,2.8616560976168128e-05,4.5786497561869004e-05,7.24952878062926e-05,8.83933772374971e-05,5.214573333435081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.267006504226347e-06,6.359235772481806e-06,1.907770731744542e-06,9.53885365872271e-06,8.902930081474528e-06,3.4975796748649935e-05,1.2082547967715432e-05,3.306802601690539e-05,1.3354395122211794e-05,3.243210243965721e-05,1.0
7.835458252103353e-05,3.091052337985726e-05,3.738016780819948e-05,4.277153816515133e-05,3.342649621310146e-05,2.0487207356417026e-05,2.3362604880124678e-05,2.3722029570588133e-05,1.7611809832709374e-05,2.6956851784759243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.313096285561479e-06,2.1565481427807394e-06,1.4376987618538262e-06,3.594246904634566e-06,3.953671595098022e-06,2.084663204688048e-05,4.672520976024935e-06,1.6174111070855544e-05,7.907343190196045e-06,1.6174111070855544e-05,1.0
5.049630655586334e-05,3.6369363650353953e-05,2.7352166051092644e-05,3.125961834410588e-05,3.666993690366267e-05,1.74332486919052e-05,1.7733821945213915e-05,2.4647006771314252e-05,2.4045860264696827e-05,3.8473376423514926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1941847491535858e-05,9.017197599261311e-07,2.1040127731609724e-06,2.404586026469683e-06,3.907452293013235e-06,1.1722356879039704e-05,5.710891812865497e-06,1.2022930132348414e-05,8.115477839335179e-06,1.4728089412126808e-05,1.0
4.783163265306123e-05,3.9328231292517006e-05,2.1612811791383222e-05,4.357993197278912e-05,4.995748299319727e-05,4.8540249433106574e-05,3.2242063492063495e-05,3.50765306122449e-05,2.8344671201814057e-05,6.979875283446711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094104308390022e-05,1.0629251700680272e-06,1.7715419501133786e-06,1.7715419501133786e-06,1.417233560090703e-06,7.086167800453514e-06,3.897392290249433e-06,1.0274943310657597e-05,5.668934240362812e-06,9.566326530612244e-06,1.0
2.0222119763482088e-05,1.2133271858089252e-05,8.088847905392834e-06,1.5503625152002936e-05,2.0896190422264824e-05,3.4377603597919544e-05,3.4377603597919544e-05,7.482184312488372e-05,0.00012200678923967527,2.5614685033743976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0111059881741044e-05,7.414777246610098e-06,2.696282635130945e-06,1.2807342516871988e-05,1.4829554493220196e-05,3.1681320962788604e-05,2.0222119763482088e-05,3.0333179645223135e-05,2.5614685033743976e-05,2.3592473057395767e-05,1.0
1.9051238782987816e-05,1.4764710056815555e-05,1.4288429087240861e-05,1.3812148117666167e-05,2.333776750916007e-05,2.4290329448309466e-05,3.4292229809378066e-05,5.23909066532165e-05,9.620875585408846e-05,2.7148015265757637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2383305208942078e-05,4.286528726172258e-06,6.191652604471039e-06,9.049338421919212e-06,1.3812148117666167e-05,2.4766610417884157e-05,1.5240991026390252e-05,3.0481982052780505e-05,1.7146114904689033e-05,2.619545332660825e-05,1.0
7.06258218277449e-06,9.630793885601578e-06,2.9534434582511506e-05,2.1829799474030245e-05,3.0176487508218277e-05,1.8619534845496385e-05,1.60513231426693e-05,1.6693376068376067e-05,5.971092209072978e-05,0.0005130002876397107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050914797008547,0.0,0.0,1.2841058514135436e-06,0.0,6.420529257067718e-07,1.2841058514135436e-06,1.2841058514135436e-06,0.0,3.210264628533859e-06,1.0
